timestamp,ina_current,ina_voltage,rpm,lg_avg_speed,wind_power
1902.017, 0.00, 0.00, 8.15, 1.19
1902.135,-0.00, 0.00, 8.15, 1.19
1902.257,-0.00, 0.00, 8.15, 1.19
1902.375,-0.00, 0.00, 8.15, 2.11
1902.496,-0.00, 0.00, 8.15, 2.11
1902.613,-0.00, 0.00, 8.15, 2.11
1902.734,-0.00, 0.00, 8.15, 2.11
1902.852,-0.00, 0.00, 8.15, 2.11
1902.973,-0.00, 0.00, 8.15, 2.11
1903.090, 0.00, 0.00, 8.15, 2.11
1903.210,-0.00, 0.00, 8.15, 2.11
1903.329,-0.00, 0.00, 8.15, 2.11
1903.451,-0.00, 0.00, 8.15, 2.77
1903.569,-0.00, 0.00, 8.15, 2.77
1903.691,-0.00, 0.00, 8.15, 2.77
1903.809,-0.00, 0.00, 8.15, 2.77
1903.929,-0.00, 0.00, 8.15, 2.77
1904.047,-0.00, 0.00, 8.15, 2.77
1904.169, 0.00, 0.00, 8.15, 2.77
1904.288,-0.00, 0.00, 8.15, 2.77
1904.411,-0.00, 0.00, 8.15, 3.43
1904.529,-0.00, 0.00, 8.15, 3.43
1904.648,-0.00, 0.00, 8.15, 3.43
1904.767,-0.00, 0.00, 8.15, 3.43
1904.889,-0.00, 0.00, 8.15, 3.43
1905.007,-0.00, 0.00, 8.15, 3.43
1905.129,-0.00, 0.00, 8.15, 3.43
1905.248, 0.00, 0.00, 8.15, 3.43
1905.369,-0.00, 0.00, 8.15, 4.09
1905.486,-0.00, 0.00, 8.15, 4.09
1905.604, 0.00, 0.00, 8.15, 4.09
1905.725,-0.00, 0.00, 8.15, 4.09
1905.844,-0.00, 0.00, 8.15, 4.09
1905.965,-0.00, 0.00, 8.15, 4.09
1906.084,-0.00, 0.00, 8.15, 4.09
1906.205,-0.00, 0.00, 8.15, 4.09
1906.323,-0.00, 0.00, 8.15, 4.09
1906.446,-0.00, 0.00, 8.15, 4.36
1906.564,-0.00, 0.00, 8.15, 4.36
1906.687,-0.00, 0.00, 8.15, 4.36
1906.805,-0.00, 0.00, 8.15, 4.36
1906.925,-0.00, 0.00, 8.15, 4.36
1907.043,-0.00, 0.00, 8.15, 4.36
1907.166,-0.00, 0.00, 8.15, 4.36
1907.285,-0.00, 0.00, 8.15, 4.36
1907.408,-0.00, 0.00, 8.15, 3.83
1907.526, 0.00, 0.00, 8.15, 3.83
1907.646,-0.00, 0.00, 8.15, 3.83
1907.765,-0.00, 0.00, 8.15, 3.83
1907.887,-0.00, 0.00, 8.15, 3.83
1908.006,-0.00, 0.00, 8.15, 3.83
1908.128,-0.00, 0.00, 8.15, 3.83
1908.247,-0.00, 0.00, 8.15, 3.83
1908.369,-0.00, 0.00, 8.15, 3.43
1908.486, 0.00, 0.00, 8.15, 3.43
1908.607, 0.00, 0.00, 8.15, 3.43
1908.725,-0.00, 0.00, 8.15, 3.43
1908.847, 0.00, 0.00, 8.15, 3.43
1908.964, 0.00, 0.00, 8.15, 3.43
1909.085,-0.00, 0.00, 8.15, 3.43
1909.204,-0.00, 0.00, 8.15, 3.43
1909.322, 0.00, 0.00, 8.15, 3.43
1909.444, 0.00, 0.00, 8.15, 3.83
1909.561,-0.00, 0.00, 8.15, 3.83
1909.684,-0.00, 0.00, 8.15, 3.83
1909.802,-0.00, 0.00, 8.15, 3.83
1909.924,-0.00, 0.00, 8.15, 3.83
1910.042, 0.00, 0.00, 8.15, 3.83
1910.164,-0.00, 0.00, 8.15, 3.83
1910.282,-0.00, 0.00, 8.15, 3.83
1910.404,-0.00, 0.00, 8.15, 4.36
1910.522,-0.00, 0.00, 8.15, 4.36
1910.643,-0.00, 0.00, 8.15, 4.36
1910.761,-0.00, 0.00, 8.15, 4.36
1910.883,-0.00, 0.00, 8.15, 4.36
1911.002,-0.00, 0.00, 8.15, 4.36
1911.125,-0.00, 0.00, 8.15, 4.36
1911.243,-0.00, 0.00, 8.15, 4.36
1911.364, 0.00, 0.00, 8.15, 4.75
1911.482,-0.00, 0.00, 8.15, 4.75
1911.605,-0.00, 0.00, 8.15, 4.75
1911.723,-0.00, 0.00, 8.15, 4.75
1911.846,-0.00, 0.00, 8.15, 4.75
1911.964, 0.00, 0.00, 8.15, 4.75
1912.085, 0.00, 0.00, 8.15, 4.75
1912.205,-0.00, 0.00, 8.15, 4.75
1912.327, 0.00, 0.00, 8.15, 4.75
1912.446,-0.00, 0.00, 8.15, 5.41
1912.567,-0.00, 0.00, 8.15, 5.41
1912.685, 0.00, 0.00, 8.15, 5.41
1912.805,-0.00, 0.00, 8.15, 5.41
1912.923,-0.00, 0.00, 8.15, 5.41
1913.042,-0.00, 0.00, 8.15, 5.41
1913.164,-0.00, 0.00, 8.15, 5.41
1913.282, 0.00, 0.00, 8.15, 5.41
1943.085,-0.00, 0.00,20.60, 0.00,0.0
1943.202, 0.00, 0.00,20.60, 0.00,0.0
1943.321,-0.00, 0.00,20.60, 0.00,0.0
1943.437,-0.00, 0.00,20.60, 0.00,0.0
1943.556,-0.00, 0.00,20.60, 0.00,0.0
