timestamp,ina_current,ina_voltage,axtx0_temp,rpm,lg_avg_speed
1974.341,-0.00, 0.00, 22.83, 2.57, 0.00
1975.350, 0.00, 0.00, 22.83, 2.57, 0.00
1976.355,-0.00, 0.00, 22.84, 2.57, 0.00
1977.361,-0.00, 0.00, 22.84, 2.57, 0.00
1978.364,-0.00, 0.00, 22.83, 2.57, 0.00
1979.371, 0.00, 0.00, 22.82, 2.57, 0.00
1980.377,-0.00, 0.00, 22.82, 2.57, 0.00
1981.392,-0.00, 0.00, 22.84, 2.57, 0.00
1982.396,-0.00, 0.00, 22.82, 2.57, 0.00
1983.404,-0.00, 0.00, 22.83, 2.57, 0.00
1984.412,-0.00, 0.00, 22.82, 2.57, 0.00
1985.417,-0.00, 0.00, 22.84, 2.57, 0.00
1986.422,-0.00, 0.00, 22.82, 2.57, 0.00
1987.429,-0.00, 0.00, 22.81, 2.57, 0.00
1988.441,-0.00, 0.00, 22.82, 2.57, 0.00
1989.448,-0.00, 0.00, 22.84, 2.57, 0.00
1990.458,-0.00, 0.00, 22.84, 2.57, 0.00
1991.463,-0.00, 0.00, 22.83, 2.57, 0.00
1992.467,-0.00, 0.00, 22.81, 2.57, 0.00
1993.474,-0.00, 0.00, 22.84, 2.57, 0.00
1994.484,-0.00, 0.00, 22.85, 2.57, 0.00
1995.492,-0.00, 0.00, 22.84, 2.57, 0.00
1996.499,-0.00, 0.00, 22.82, 2.57, 0.00
1997.507,-0.00, 0.00, 22.83, 2.57, 0.00
1998.512,-0.00, 0.00, 22.81, 2.57, 0.00
1999.522,-0.00, 0.00, 22.80, 2.57, 0.00
2000.526,-0.00, 0.00, 22.80, 2.57, 0.00
2001.533,-0.00, 0.00, 22.81, 2.57, 0.00
2002.537,-0.00, 0.00, 22.80, 2.57, 0.00
2003.544, 0.00, 0.00, 22.82, 2.57, 0.00
2004.552,-0.00, 0.00, 22.81, 2.57, 0.00
2005.560,-0.00, 0.00, 22.81, 2.57, 0.00
2006.573,-0.00, 0.00, 22.79, 2.57, 0.00
2007.575, 0.00, 0.00, 22.81, 2.57, 0.00
2008.582, 0.00, 0.00, 22.81, 2.57, 0.00
2009.585,-0.00, 0.00, 22.81, 2.57, 0.00
2010.590,-0.00, 0.00, 22.80, 2.57, 0.00
2011.595,-0.00, 0.00, 22.78, 2.57, 0.00
2012.602,-0.00, 0.00, 22.79, 2.57, 0.00
2013.606,-0.00, 0.00, 22.80, 2.57, 0.00
2014.612,-0.00, 0.00, 22.79, 2.57, 0.00
2015.623,-0.00, 0.00, 22.79, 2.57, 0.00
2016.628,-0.00, 0.00, 22.79, 2.57, 0.00
2017.636,-0.00, 0.00, 22.79, 2.57, 0.00
2018.641, 0.00, 0.00, 22.79, 2.57, 0.00
2240.679,-0.00, 0.00, 22.59, 0.00, 0.00
2241.684,-0.00, 0.00, 22.57, 0.00, 0.00
2242.688,-0.00, 0.00, 22.58, 0.00, 0.00
2243.698,-0.00, 0.00, 22.59, 0.00, 0.00
2244.702,-0.00, 0.00, 22.57, 0.00, 0.00
2245.709,-0.00, 0.00, 22.57, 0.00, 0.00
2246.716,-0.00, 0.00, 22.56, 0.00, 0.00
2247.722,-0.00, 0.00, 22.56, 0.00, 0.00
2248.730, 0.00, 0.00, 22.54, 0.00, 0.00
2249.735, 0.00, 0.00, 22.57, 0.00, 0.00
2250.745,-0.00, 0.00, 22.56,13.45, 0.00
2251.752,-0.00, 0.00, 22.58, 7.91, 0.00
2252.763,-0.00, 0.00, 22.56, 8.65, 0.00
2253.773,-0.00, 0.00, 22.54,12.46, 0.00
2254.785,-0.00, 0.00, 22.56,12.46, 0.00
2255.800,-0.00, 0.00, 22.57,12.46, 0.00
2256.805,-0.00, 0.00, 22.56,12.46, 0.00
2257.814, 0.00, 0.00, 22.56,12.46, 0.13
2258.822,-0.00, 0.00, 22.57,12.46, 0.13
2361.947,-0.00, 0.00, 22.51,12.46, 0.00
2362.956, 0.00, 0.00, 22.51,12.46, 0.00
2363.963,-0.00, 0.00, 22.51,12.46, 0.00
2364.972,-0.00, 0.00, 22.49,12.46, 0.00
2365.982,-0.00, 0.00, 22.51,12.46, 0.00
2366.991,-0.00, 0.00, 22.50,12.46, 0.00
18.460,-0.00, 0.00, 22.19, 0.00, 0.00
19.466, 0.00, 0.00, 22.21, 0.00, 0.00
20.471, 0.00, 0.00, 22.20, 0.00, 0.00
21.480,-0.00, 0.00, 22.22, 0.00, 0.00
22.484,-0.00, 0.00, 22.19, 0.00, 0.00
23.490,-0.00, 0.00, 22.20, 0.00, 0.00
24.493, 0.00, 0.00, 22.22, 0.00, 0.00
25.495,-0.00, 0.00, 22.22, 0.00, 0.00
26.503,-0.00, 0.00, 22.21, 0.00, 0.00
27.508,-0.00, 0.00, 22.22, 0.00, 0.00
28.514,-0.00, 0.00, 22.22, 0.00, 0.00
29.517, 0.00, 0.00, 22.22, 0.00, 0.00
30.526,-0.00, 0.00, 22.23, 0.00, 0.00
31.531,-0.00, 0.00, 22.22, 0.00, 0.00
32.539,-0.00, 0.00, 22.22, 0.00, 0.00
33.542, 0.00, 0.00, 22.21, 0.00, 0.00
34.547,-0.00, 0.00, 22.21, 0.00, 0.00
35.553,-0.00, 0.00, 22.22, 0.00, 0.00
36.560,-0.00, 0.00, 22.21, 0.00, 0.13
37.569,-0.00, 0.00, 22.19, 0.00, 0.26
38.574,-0.00, 0.00, 22.22, 0.00, 0.53
39.583,-0.00, 0.00, 22.23, 0.00, 0.66
40.590,-0.00, 0.00, 22.22, 0.00, 0.66
41.601,-0.00, 0.00, 22.22, 0.00, 0.53
42.607,-0.00, 0.00, 22.21, 0.00, 0.40
43.615,-0.00, 0.00, 22.20, 0.00, 0.13
44.618,-0.00, 0.00, 22.19, 0.00, 0.26
45.625, 0.00, 0.00, 22.21, 0.00, 0.40
46.640,-0.00, 0.00, 22.19, 0.00, 0.40
47.647,-0.00, 0.00, 22.19, 0.00, 0.40
48.656, 0.00, 0.00, 22.20, 0.00, 0.53
49.663,-0.00, 0.00, 22.19, 0.00, 0.26
50.669,-0.00, 0.00, 22.20, 0.00, 0.26
51.673,-0.00, 0.00, 22.20, 0.00, 0.26
52.683, 0.00, 0.00, 22.18, 0.00, 0.40
53.690,-0.00, 0.00, 22.17, 0.00, 0.26
54.700, 0.00, 0.00, 22.18, 0.00, 0.40
55.708,-0.00, 0.00, 22.19, 0.00, 0.26
56.714,-0.00, 0.00, 22.18, 0.00, 0.26
57.723,-0.00, 0.00, 22.17, 0.00, 0.13
58.730,-0.00, 0.00, 22.17, 0.00, 0.13
59.733,-0.00, 0.00, 22.18, 0.00, 0.00
60.737,-0.00, 0.00, 22.17, 0.00, 0.00
61.742,-0.00, 0.00, 22.19, 0.00, 0.00
62.742,-0.00, 0.00, 22.19, 0.00, 0.00
63.748,-0.00, 0.00, 22.18, 0.00, 0.00
64.756,-0.00, 0.00, 22.18, 0.00, 0.00
65.761,-0.00, 0.00, 22.19, 0.00, 0.00
66.769,-0.00, 0.00, 22.16, 0.00, 0.00
67.775,-0.00, 0.00, 22.16, 0.00, 0.00
68.781,-0.00, 0.00, 22.15, 0.00, 0.00
69.785,-0.00, 0.00, 22.17, 0.00, 0.00
70.791,-0.00, 0.00, 22.19, 0.00, 0.00
71.792, 0.00, 0.00, 22.18, 0.00, 0.00
72.798,-0.00, 0.00, 22.17, 0.00, 0.00
73.805,-0.00, 0.00, 22.17, 0.00, 0.00
74.811,-0.00, 0.00, 22.17, 0.00, 0.00
75.817,-0.00, 0.00, 22.19, 0.00, 0.00
76.819,-0.00, 0.00, 22.18, 0.00, 0.00
77.828,-0.00, 0.00, 22.17, 0.00, 0.00
78.833,-0.00, 0.00, 22.18, 0.00, 0.00
79.839,-0.00, 0.00, 22.19, 0.00, 0.00
80.842,-0.00, 0.00, 22.17, 0.00, 0.00
81.846,-0.00, 0.00, 22.19, 0.00, 0.00
82.848,-0.00, 0.00, 22.19, 0.00, 0.00
83.855,-0.00, 0.00, 22.19, 0.00, 0.00
84.860,-0.00, 0.00, 22.19, 0.00, 0.00
85.866, 0.00, 0.00, 22.18, 0.00, 0.00
86.869,-0.00, 0.00, 22.17, 0.00, 0.00
87.875,-0.00, 0.00, 22.20, 0.00, 0.00
88.881, 0.00, 0.00, 22.18, 0.00, 0.00
89.885,-0.00, 0.00, 22.17, 0.00, 0.00
90.894, 0.00, 0.00, 22.17, 0.00, 0.00
91.897,-0.00, 0.00, 22.17, 0.00, 0.00
92.902, 0.00, 0.00, 22.19, 0.00, 0.00
93.908,-0.00, 0.00, 22.18, 0.00, 0.00
94.909,-0.00, 0.00, 22.18, 0.00, 0.00
95.915,-0.00, 0.00, 22.16, 0.00, 0.00
96.919, 0.00, 0.00, 22.16, 0.00, 0.00
97.925,-0.00, 0.00, 22.14, 0.00, 0.00
98.930, 0.00, 0.00, 22.17, 0.00, 0.00
99.937,-0.00, 0.00, 22.16, 0.00, 0.00
100.942,-0.00, 0.00, 22.17, 0.00, 0.00
101.950,-0.00, 0.00, 22.16, 0.00, 0.00
102.956,-0.00, 0.00, 22.15, 0.00, 0.00
103.959,-0.00, 0.00, 22.16, 0.00, 0.00
104.966,-0.00, 0.00, 22.17, 0.00, 0.00
105.969,-0.00, 0.00, 22.18, 0.00, 0.00
106.981,-0.00, 0.00, 22.16, 0.00, 0.00
107.985,-0.00, 0.00, 22.15, 0.00, 0.00
108.987,-0.00, 0.00, 22.16, 0.00, 0.00
109.993,-0.00, 0.00, 22.17, 0.00, 0.00
111.001,-0.00, 0.00, 22.18, 0.00, 0.00
112.008, 0.00, 0.00, 22.18, 0.00, 0.00
113.012,-0.00, 0.00, 22.18, 0.00, 0.00
114.018,-0.00, 0.00, 22.17, 0.00, 0.00
115.024,-0.00, 0.00, 22.14, 0.00, 0.00
116.032,-0.00, 0.00, 22.18, 0.00, 0.00
117.039,-0.00, 0.00, 22.15, 0.00, 0.00
118.046,-0.00, 0.00, 22.13, 0.00, 0.00
119.048,-0.00, 0.00, 22.16, 0.00, 0.00
120.057,-0.00, 0.00, 22.16, 0.00, 0.00
121.059,-0.00, 0.00, 22.14, 0.00, 0.00
122.065,-0.00, 0.00, 22.15, 0.00, 0.00
123.070,-0.00, 0.00, 22.15, 0.00, 0.00
124.072,-0.00, 0.00, 22.16, 0.00, 0.00
125.078,-0.00, 0.00, 22.14, 0.00, 0.00
126.078,-0.00, 0.00, 22.15, 0.00, 0.00
127.083, 0.00, 0.00, 22.16, 0.00, 0.00
128.084,-0.00, 0.00, 22.16, 0.00, 0.00
129.090,-0.00, 0.00, 22.15, 0.00, 0.00
130.091,-0.00, 0.00, 22.14, 0.00, 0.00
131.100, 0.00, 0.00, 22.13, 0.00, 0.00
132.108,-0.00, 0.00, 22.14, 0.00, 0.00
133.114,-0.00, 0.00, 22.12, 0.00, 0.00
134.120,-0.00, 0.00, 22.12, 0.00, 0.00
135.122,-0.00, 0.00, 22.14, 0.00, 0.00
136.127,-0.00, 0.00, 22.13, 0.00, 0.00
137.129, 0.00, 0.00, 22.15, 0.00, 0.00
138.133,-0.00, 0.00, 22.14, 0.00, 0.00
139.136, 0.00, 0.00, 22.16, 0.00, 0.00
140.144,-0.00, 0.00, 22.16, 0.00, 0.00
141.151, 0.00, 0.00, 22.14, 0.00, 0.00
142.154, 0.00, 0.00, 22.14, 0.00, 0.00
143.160,-0.00, 0.00, 22.14, 0.00, 0.00
144.162,-0.00, 0.00, 22.15, 0.00, 0.00
145.168,-0.00, 0.00, 22.15, 0.00, 0.00
146.172,-0.00, 0.00, 22.12, 0.00, 0.00
147.178,-0.00, 0.00, 22.12, 0.00, 0.00
148.183,-0.00, 0.00, 22.12, 0.00, 0.00
149.186,-0.00, 0.00, 22.12, 0.00, 0.00
150.194,-0.00, 0.00, 22.13, 0.00, 0.00
151.200, 0.00, 0.00, 22.11, 0.00, 0.00
152.208,-0.00, 0.00, 22.14, 0.00, 0.00
153.210, 0.00, 0.00, 22.11, 0.00, 0.00
154.215,-0.00, 0.00, 22.11, 0.00, 0.00
155.218,-0.00, 0.00, 22.13, 0.00, 0.00
156.225, 0.00, 0.00, 22.11, 0.00, 0.00
157.227,-0.00, 0.00, 22.11, 0.00, 0.00
158.233,-0.00, 0.00, 22.12, 0.00, 0.00
159.235, 0.00, 0.00, 22.10, 0.00, 0.00
160.242,-0.00, 0.00, 22.12, 0.00, 0.00
161.249,-0.00, 0.00, 22.11, 0.00, 0.00
162.254,-0.00, 0.00, 22.12, 0.00, 0.00
163.259, 0.00, 0.00, 22.10, 0.00, 0.00
164.263,-0.00, 0.00, 22.09, 0.00, 0.00
165.271, 0.00, 0.00, 22.11, 0.00, 0.00
166.275,-0.00, 0.00, 22.12, 0.00, 0.00
167.283, 0.00, 0.00, 22.12, 0.00, 0.00
168.290,-0.00, 0.00, 22.09, 0.00, 0.00
169.296,-0.00, 0.00, 22.10, 0.00, 0.00
170.303,-0.00, 0.00, 22.12, 0.00, 0.00
171.304,-0.00, 0.00, 22.08, 0.00, 0.00
172.309,-0.00, 0.00, 22.10, 0.00, 0.00
173.311,-0.00, 0.00, 22.10, 0.00, 0.00
174.319,-0.00, 0.00, 22.06, 0.00, 0.00
175.326, 0.00, 0.00, 22.07, 0.00, 0.00
176.335,-0.00, 0.00, 22.07, 0.00, 0.00
177.341,-0.00, 0.00, 22.09, 0.00, 0.00
178.348, 0.00, 0.00, 22.07, 0.00, 0.00
179.354,-0.00, 0.00, 22.09, 0.00, 0.00
180.354,-0.00, 0.00, 22.10, 0.00, 0.00
181.362,-0.00, 0.00, 22.10, 0.00, 0.00
182.365,-0.00, 0.00, 22.07, 0.00, 0.00
183.375, 0.00, 0.00, 22.08, 0.00, 0.00
184.381,-0.00, 0.00, 22.07, 0.00, 0.00
185.392, 0.00, 0.00, 22.07, 0.00, 0.00
186.396,-0.00, 0.00, 22.09, 0.00, 0.00
187.402, 0.00, 0.00, 22.09, 0.00, 0.00
188.412,-0.00, 0.00, 22.09, 0.00, 0.00
189.415, 0.00, 0.00, 22.09, 0.00, 0.00
190.417,-0.00, 0.00, 22.06, 0.00, 0.00
191.418,-0.00, 0.00, 22.07, 0.00, 0.00
192.428,-0.00, 0.00, 22.07, 0.00, 0.00
193.434,-0.00, 0.00, 22.09, 0.00, 0.00
194.438,-0.00, 0.00, 22.08, 0.00, 0.00
195.439,-0.00, 0.00, 22.08, 0.00, 0.00
196.442,-0.00, 0.00, 22.09, 0.00, 0.00
197.445,-0.00, 0.00, 22.06, 0.00, 0.00
198.448,-0.00, 0.00, 22.07, 0.00, 0.00
199.454,-0.00, 0.00, 22.08, 0.00, 0.00
200.458,-0.00, 0.00, 22.07, 0.00, 0.00
201.464,-0.00, 0.00, 22.05, 0.00, 0.00
202.465,-0.00, 0.00, 22.05, 0.00, 0.00
203.470,-0.00, 0.00, 22.05, 0.00, 0.00
204.472, 0.00, 0.00, 22.06, 0.00, 0.00
205.477,-0.00, 0.00, 22.05, 0.00, 0.00
206.479, 0.00, 0.00, 22.06, 0.00, 0.00
207.485,-0.00, 0.00, 22.06, 0.00, 0.00
208.491,-0.00, 0.00, 22.05, 0.00, 0.00
209.496,-0.00, 0.00, 22.07, 0.00, 0.00
210.501,-0.00, 0.00, 22.07, 0.00, 0.00
211.504,-0.00, 0.00, 22.05, 0.00, 0.00
212.510, 0.00, 0.00, 22.06, 0.00, 0.00
213.515,-0.00, 0.00, 22.03, 0.00, 0.00
214.521,-0.00, 0.00, 22.04, 0.00, 0.00
215.522, 0.00, 0.00, 22.01, 0.00, 0.00
216.526,-0.00, 0.00, 22.04, 0.00, 0.00
217.534,-0.00, 0.00, 22.02, 0.00, 0.00
218.537,-0.00, 0.00, 22.04, 0.00, 0.00
219.546,-0.00, 0.00, 22.03, 0.00, 0.00
220.549,-0.00, 0.00, 22.06, 0.00, 0.00
221.558,-0.00, 0.00, 22.02, 0.00, 0.00
222.561,-0.00, 0.00, 22.03, 0.00, 0.00
223.563,-0.00, 0.00, 22.04, 0.00, 0.00
224.564,-0.00, 0.00, 22.03, 0.00, 0.00
225.570,-0.00, 0.00, 22.03, 0.00, 0.00
226.574,-0.00, 0.00, 22.01, 0.00, 0.00
227.577,-0.00, 0.00, 22.04, 0.00, 0.00
228.583, 0.00, 0.00, 22.02, 0.00, 0.00
229.587,-0.00, 0.00, 22.00, 0.00, 0.00
230.594,-0.00, 0.00, 22.00, 0.00, 0.00
231.600,-0.00, 0.00, 22.02, 0.00, 0.00
232.601,-0.00, 0.00, 22.01, 0.00, 0.00
233.604,-0.00, 0.00, 22.01, 0.00, 0.00
234.611,-0.00, 0.00, 21.99, 0.00, 0.00
235.616,-0.00, 0.00, 22.02, 0.00, 0.00
236.623,-0.00, 0.00, 22.01, 0.00, 0.00
237.630,-0.00, 0.00, 22.01, 0.00, 0.00
238.634, 0.00, 0.00, 22.01, 0.00, 0.00
239.644,-0.00, 0.00, 22.00, 0.00, 0.00
240.646,-0.00, 0.00, 22.01, 0.00, 0.00
241.652,-0.00, 0.00, 22.02, 0.00, 0.00
242.652,-0.00, 0.00, 21.99, 0.00, 0.00
243.656, 0.00, 0.00, 21.98, 0.00, 0.00
244.659, 0.00, 0.00, 21.98, 0.00, 0.00
245.662,-0.00, 0.00, 22.01, 0.00, 0.00
246.668,-0.00, 0.00, 21.98, 0.00, 0.00
247.674,-0.00, 0.00, 21.98, 0.00, 0.00
248.683,-0.00, 0.00, 22.01, 0.00, 0.00
249.688,-0.00, 0.00, 22.00, 0.00, 0.00
250.696,-0.00, 0.00, 22.00, 0.00, 0.00
251.697,-0.00, 0.00, 21.99, 0.00, 0.00
252.703,-0.00, 0.00, 21.98, 0.00, 0.00
253.705, 0.00, 0.00, 21.97, 0.00, 0.00
254.709,-0.00, 0.00, 22.00, 0.00, 0.00
255.716,-0.00, 0.00, 21.98, 0.00, 0.00
256.721,-0.00, 0.00, 21.98, 0.00, 0.00
257.729, 0.00, 0.00, 21.99, 0.00, 0.00
258.736,-0.00, 0.00, 21.98, 0.00, 0.00
259.743,-0.00, 0.00, 21.98, 0.00, 0.00
260.748, 0.00, 0.00, 21.97, 0.00, 0.00
261.753, 0.00, 0.00, 21.97, 0.00, 0.00
262.757,-0.00, 0.00, 22.01, 0.00, 0.00
263.764,-0.00, 0.00, 21.98, 0.00, 0.00
264.767,-0.00, 0.00, 21.98, 0.00, 0.00
265.773, 0.00, 0.00, 21.99, 0.00, 0.00
266.782, 0.00, 0.00, 21.99, 0.00, 0.00
267.784,-0.00, 0.00, 21.97, 0.00, 0.00
268.791,-0.00, 0.00, 21.98, 0.00, 0.00
269.794,-0.00, 0.00, 21.97, 0.00, 0.00
270.800,-0.00, 0.00, 21.98, 0.00, 0.00
271.805,-0.00, 0.00, 21.96, 0.00, 0.00
272.810,-0.00, 0.00, 21.98, 0.00, 0.00
273.817, 0.00, 0.00, 21.97, 0.00, 0.00
274.829,-0.00, 0.00, 21.96, 0.00, 0.00
275.834,-0.00, 0.00, 21.97, 0.00, 0.00
276.840,-0.00, 0.00, 21.96, 0.00, 0.00
277.843,-0.00, 0.00, 21.95, 0.00, 0.00
278.846,-0.00, 0.00, 21.95, 0.00, 0.00
279.854,-0.00, 0.00, 21.97, 0.00, 0.00
280.857,-0.00, 0.00, 21.96, 0.00, 0.00
281.869,-0.00, 0.00, 21.94, 0.00, 0.00
282.873,-0.00, 0.00, 21.95, 0.00, 0.00
283.882, 0.00, 0.00, 21.94, 0.00, 0.00
284.890, 0.00, 0.00, 21.94, 0.00, 0.00
285.892,-0.00, 0.00, 21.93, 0.00, 0.00
286.899,-0.00, 0.00, 21.95, 0.00, 0.00
287.903,-0.00, 0.00, 21.94, 0.00, 0.00
288.913,-0.00, 0.00, 21.96, 0.00, 0.00
289.916, 0.00, 0.00, 21.96, 0.00, 0.00
290.924, 0.00, 0.00, 21.94, 0.00, 0.00
291.929, 0.00, 0.00, 21.94, 0.00, 0.00
292.936,-0.00, 0.00, 21.95, 0.00, 0.00
293.944,-0.00, 0.00, 21.94, 0.00, 0.00
294.948,-0.00, 0.00, 21.94, 0.00, 0.00
295.954,-0.00, 0.00, 21.93, 0.00, 0.00
296.962,-0.00, 0.00, 21.95, 0.00, 0.00
297.972,-0.00, 0.00, 21.93, 0.00, 0.00
298.976,-0.00, 0.00, 21.92, 0.00, 0.00
299.979,-0.00, 0.00, 21.92, 0.00, 0.00
300.982,-0.00, 0.00, 21.93, 0.00, 0.00
301.988,-0.00, 0.00, 21.94, 0.00, 0.00
302.991,-0.00, 0.00, 21.93, 0.00, 0.00
304.000, 0.00, 0.00, 21.92, 0.00, 0.00
305.007,-0.00, 0.00, 21.93, 0.00, 0.00
306.013,-0.00, 0.00, 21.94, 0.00, 0.00
307.019, 0.00, 0.00, 21.92, 0.00, 0.00
308.023,-0.00, 0.00, 21.91, 0.00, 0.00
309.033,-0.00, 0.00, 21.91, 0.00, 0.00
310.036,-0.00, 0.00, 21.90, 0.00, 0.00
311.043,-0.00, 0.00, 21.92, 0.00, 0.00
312.047,-0.00, 0.00, 21.90, 0.00, 0.00
313.055, 0.00, 0.00, 21.92, 0.00, 0.00
314.058,-0.00, 0.00, 21.92, 0.00, 0.00
315.063,-0.00, 0.00, 21.92, 0.00, 0.00
316.070,-0.00, 0.00, 21.91, 0.00, 0.00
317.075,-0.00, 0.00, 21.92, 0.00, 0.00
318.083,-0.00, 0.00, 21.91, 0.00, 0.00
319.089,-0.00, 0.00, 21.91, 0.00, 0.00
320.097,-0.00, 0.00, 21.91, 0.00, 0.00
321.098,-0.00, 0.00, 21.92, 0.00, 0.00
322.104,-0.00, 0.00, 21.91, 0.00, 0.00
323.107,-0.00, 0.00, 21.93, 0.00, 0.00
324.111,-0.00, 0.00, 21.93, 0.00, 0.00
325.118,-0.00, 0.00, 21.92, 0.00, 0.00
326.124,-0.00, 0.00, 21.92, 0.00, 0.00
327.128,-0.00, 0.00, 21.92, 0.00, 0.00
328.132, 0.00, 0.00, 21.90, 0.00, 0.00
329.142,-0.00, 0.00, 21.92, 0.00, 0.00
330.146,-0.00, 0.00, 21.92, 0.00, 0.00
331.153, 0.00, 0.00, 21.92, 0.00, 0.00
332.157,-0.00, 0.00, 21.92, 0.00, 0.00
333.162,-0.00, 0.00, 21.89, 0.00, 0.00
334.168, 0.00, 0.00, 21.91, 0.00, 0.00
335.172,-0.00, 0.00, 21.89, 0.00, 0.00
336.181, 0.00, 0.00, 21.89, 0.00, 0.00
337.183,-0.00, 0.00, 21.88, 0.00, 0.00
338.190,-0.00, 0.00, 21.87, 0.00, 0.00
339.196,-0.00, 0.00, 21.90, 0.00, 0.00
340.203,-0.00, 0.00, 21.91, 0.00, 0.00
341.207,-0.00, 0.00, 21.89, 0.00, 0.00
342.210,-0.00, 0.00, 21.89, 0.00, 0.00
343.214,-0.00, 0.00, 21.90, 0.00, 0.00
344.218,-0.00, 0.00, 21.88, 0.00, 0.00
345.225,-0.00, 0.00, 21.90, 0.00, 0.00
346.229,-0.00, 0.00, 21.90, 0.00, 0.00
347.239, 0.00, 0.00, 21.88, 0.00, 0.00
348.243, 0.00, 0.00, 21.89, 0.00, 0.00
349.252,-0.00, 0.00, 21.89, 0.00, 0.00
350.255,-0.00, 0.00, 21.89, 0.00, 0.00
351.258,-0.00, 0.00, 21.90, 0.00, 0.00
352.269,-0.00, 0.00, 21.88, 0.00, 0.00
353.272, 0.00, 0.00, 21.89, 0.00, 0.00
354.278, 0.00, 0.00, 21.85, 0.00, 0.00
355.280,-0.00, 0.00, 21.87, 0.00, 0.00
356.288,-0.00, 0.00, 21.86, 0.00, 0.00
357.293,-0.00, 0.00, 21.87, 0.00, 0.00
358.303, 0.00, 0.00, 21.90, 0.00, 0.00
359.309,-0.00, 0.00, 21.88, 0.00, 0.00
360.317,-0.00, 0.00, 21.87, 0.00, 0.00
361.320,-0.00, 0.00, 21.89, 0.00, 0.00
362.324,-0.00, 0.00, 21.86, 0.00, 0.00
363.332,-0.00, 0.00, 21.85, 0.00, 0.00
364.333,-0.00, 0.00, 21.89, 0.00, 0.00
365.343,-0.00, 0.00, 21.85, 0.00, 0.00
366.345,-0.00, 0.00, 21.88, 0.00, 0.00
367.357,-0.00, 0.00, 21.87, 0.00, 0.00
368.363, 0.00, 0.00, 21.86, 0.00, 0.00
369.371, 0.00, 0.00, 21.87, 0.00, 0.00
370.377,-0.00, 0.00, 21.85, 0.00, 0.00
371.378,-0.00, 0.00, 21.83, 0.00, 0.00
372.383, 0.00, 0.00, 21.84, 0.00, 0.00
373.388,-0.00, 0.00, 21.85, 0.00, 0.00
374.398,-0.00, 0.00, 21.84, 0.00, 0.00
375.405,-0.00, 0.00, 21.84, 0.00, 0.00
376.416,-0.00, 0.00, 21.84, 0.00, 0.00
377.421,-0.00, 0.00, 21.85, 0.00, 0.00
378.425,-0.00, 0.00, 21.87, 0.00, 0.00
379.429,-0.00, 0.00, 21.84, 0.00, 0.00
380.435, 0.00, 0.00, 21.86, 0.00, 0.00
381.438,-0.00, 0.00, 21.86, 0.00, 0.00
382.441, 0.00, 0.00, 21.85, 0.00, 0.00
383.449,-0.00, 0.00, 21.85, 0.00, 0.00
384.452,-0.00, 0.00, 21.85, 0.00, 0.00
385.461,-0.00, 0.00, 21.86, 0.00, 0.00
386.466,-0.00, 0.00, 21.86, 0.00, 0.00
387.471,-0.00, 0.00, 21.83, 0.00, 0.00
388.475,-0.00, 0.00, 21.86, 0.00, 0.00
389.483,-0.00, 0.00, 21.83, 0.00, 0.00
390.489,-0.00, 0.00, 21.83, 0.00, 0.00
391.492,-0.00, 0.00, 21.85, 0.00, 0.00
392.500,-0.00, 0.00, 21.84, 0.00, 0.00
393.505, 0.00, 0.00, 21.83, 0.00, 0.00
394.513,-0.00, 0.00, 21.83, 0.00, 0.00
395.518,-0.00, 0.00, 21.84, 0.00, 0.00
396.522,-0.00, 0.00, 21.84, 0.00, 0.00
397.523,-0.00, 0.00, 21.84, 0.00, 0.00
398.528,-0.00, 0.00, 21.83, 0.00, 0.00
399.533, 0.00, 0.00, 21.85, 0.00, 0.00
400.539,-0.00, 0.00, 21.81, 0.00, 0.00
401.548,-0.00, 0.00, 21.85, 0.00, 0.00
402.548,-0.00, 0.00, 21.82, 0.00, 0.00
403.555,-0.00, 0.00, 21.81, 0.00, 0.00
404.560,-0.00, 0.00, 21.82, 0.00, 0.00
405.565,-0.00, 0.00, 21.83, 0.00, 0.00
406.570, 0.00, 0.00, 21.83, 0.00, 0.00
407.579,-0.00, 0.00, 21.84, 0.00, 0.00
408.583,-0.00, 0.00, 21.81, 0.00, 0.00
409.590,-0.00, 0.00, 21.82, 0.00, 0.00
410.599,-0.00, 0.00, 21.82, 0.00, 0.00
411.602,-0.00, 0.00, 21.83, 0.00, 0.00
412.609,-0.00, 0.00, 21.81, 0.00, 0.00
413.611,-0.00, 0.00, 21.82, 0.00, 0.00
414.618,-0.00, 0.00, 21.83, 0.00, 0.00
415.620,-0.00, 0.00, 21.79, 0.00, 0.00
416.625, 0.00, 0.00, 21.81, 0.00, 0.00
417.631, 0.00, 0.00, 21.81, 0.00, 0.00
418.638, 0.00, 0.00, 21.81, 0.00, 0.00
419.648,-0.00, 0.00, 21.79, 0.00, 0.00
420.651,-0.00, 0.00, 21.79, 0.00, 0.00
421.660,-0.00, 0.00, 21.82, 0.00, 0.00
422.662,-0.00, 0.00, 21.81, 0.00, 0.00
423.668, 0.00, 0.00, 21.80, 0.00, 0.00
424.670,-0.00, 0.00, 21.80, 0.00, 0.00
425.678, 0.00, 0.00, 21.81, 0.00, 0.00
426.684, 0.00, 0.00, 21.79, 0.00, 0.00
427.692, 0.00, 0.00, 21.80, 0.00, 0.00
428.699, 0.00, 0.00, 21.80, 0.00, 0.00
